aearep,key,value
aearep-502,docount,22
aearep-502,adocount,48
aearep-502,adofile,ppschromy.ado
aearep-502,adofile,ms_add_comma.ado
aearep-502,adofile,ms_parse_vce.ado
aearep-502,adofile,ms_parse_absvars.ado
aearep-502,adofile,ms_parse_varlist.ado
aearep-502,adofile,ms_get_version.ado
aearep-502,adofile,ms_compile_mata.ado
aearep-502,adofile,ms_expand_varlist.ado
aearep-502,adofile,ms_fvunab.ado
aearep-502,adofile,ms_fvstrip.ado
aearep-502,adofile,outreg.ado
aearep-502,adofile,join.ado
aearep-502,adofile,_eststo.ado
aearep-502,adofile,_gwtmean.ado
aearep-502,adofile,estadd.ado
aearep-502,adofile,estpost.ado
aearep-502,adofile,esttab.ado
aearep-502,adofile,eststo.ado
aearep-502,adofile,estout.ado
aearep-502,adofile,estfe.ado
aearep-502,adofile,grc1leg.ado
aearep-502,adofile,appendfile.ado
aearep-502,adofile,texsave.ado
aearep-502,adofile,reghdfe.ado
aearep-502,adofile,reghdfe_store_alphas.ado
aearep-502,adofile,reghdfe_parse.ado
aearep-502,adofile,reghdfe_p.ado
aearep-502,adofile,reghdfe_estat.ado
aearep-502,adofile,reghdfe_footnote.ado
aearep-502,adofile,reghdfe_header.ado
aearep-502,adofile,reghdfe_old_estat.ado
aearep-502,adofile,reghdfe_old_footnote.ado
aearep-502,adofile,reghdfe_old.ado
aearep-502,adofile,reghdfe_old_p.ado
aearep-502,adofile,local_inlist.ado
aearep-502,adofile,fmerge.ado
aearep-502,adofile,fegen.ado
aearep-502,adofile,fsort.ado
aearep-502,adofile,ftab.ado
aearep-502,adofile,fisid.ado
aearep-502,adofile,frmttable.ado
aearep-502,adofile,flevelsof.ado
aearep-502,adofile,fcollapse.ado
aearep-502,adofile,fegen_group.ado
aearep-502,adofile,ftools.ado
aearep-502,adofile,freshape.ado
aearep-502,adofile,sxpose.ado
aearep-502,adofile,center.ado
