aearep,key,value
aearep-1928,docount,15
aearep-1928,adocount,30
aearep-1928,adofile,binscatter.ado
aearep-1928,adofile,estadd.ado
aearep-1928,adofile,_eststo.ado
aearep-1928,adofile,sutex.ado
aearep-1928,adofile,estpost.ado
aearep-1928,adofile,esttab.ado
aearep-1928,adofile,multproc.ado
aearep-1928,adofile,sigstar.ado
aearep-1928,adofile,winsor.ado
aearep-1928,adofile,eststo.ado
aearep-1928,adofile,estout.ado
aearep-1928,adofile,zscore.ado
aearep-1928,adofile,wyoung.ado
aearep-1928,adofile,coefplot.ado
aearep-1928,adofile,ivreg2.ado
aearep-1928,adofile,minq.ado
aearep-1928,adofile,mvtest.ado
aearep-1928,adofile,_eststo.ado
aearep-1928,adofile,estadd.ado
aearep-1928,adofile,estpost.ado
aearep-1928,adofile,esttab.ado
aearep-1928,adofile,eststo.ado
aearep-1928,adofile,estout.ado
aearep-1928,adofile,txttool.ado
aearep-1928,adofile,folders.ado
aearep-1928,adofile,fs.ado
aearep-1928,adofile,filelist.ado
aearep-1928,adofile,winsor.ado
aearep-1928,adofile,filelist.ado
aearep-1928,adofile,filelist.ado
