aearep,key,value
aearep-1984,docount,6
aearep-1984,adocount,41
aearep-1984,adofile,outreg2_prf.ado
aearep-1984,adofile,outreg2.ado
aearep-1984,adofile,_eststo.ado
aearep-1984,adofile,ivreg28_cue.ado
aearep-1984,adofile,ivreg210.ado
aearep-1984,adofile,ivreg28_p.ado
aearep-1984,adofile,ivreg29_p.ado
aearep-1984,adofile,ivreg210_p.ado
aearep-1984,adofile,ivreg28.ado
aearep-1984,adofile,ivreg2_p.ado
aearep-1984,adofile,ivreg2.ado
aearep-1984,adofile,ivreg29_cue.ado
aearep-1984,adofile,ivreg29.ado
aearep-1984,adofile,estadd.ado
aearep-1984,adofile,estpost.ado
aearep-1984,adofile,esttab.ado
aearep-1984,adofile,eststo.ado
aearep-1984,adofile,estout.ado
aearep-1984,adofile,txttool.ado
aearep-1984,adofile,tabout.ado
aearep-1984,adofile,tabstatout.ado
aearep-1984,adofile,ranktest9.ado
aearep-1984,adofile,ranktest.ado
aearep-1984,adofile,ranktest11.ado
aearep-1984,adofile,xtivreg2.ado
aearep-1984,adofile,xtivreg2_p.ado
aearep-1984,adofile,figout.ado
aearep-1984,adofile,folders.ado
aearep-1984,adofile,fs.ado
aearep-1984,adofile,filelist.ado
aearep-1984,adofile,seeout.ado
aearep-1984,adofile,shellout.ado
aearep-1984,adofile,cdfplot.ado
aearep-1984,adofile,coefplot.ado
aearep-1984,adofile,filelist.ado
