aearep,key,value
aearep-1787,docount,5
aearep-1787,adocount,74
aearep-1787,adofile,filelist.ado
aearep-1787,adofile,vincenty.ado
aearep-1787,adofile,parmest.ado
aearep-1787,adofile,parmcip.ado
aearep-1787,adofile,parmby.ado
aearep-1787,adofile,metaparm.ado
aearep-1787,adofile,_digdis.ado
aearep-1787,adofile,_eststo.ado
aearep-1787,adofile,ivreg28_cue.ado
aearep-1787,adofile,ivreg210.ado
aearep-1787,adofile,ivreg28_p.ado
aearep-1787,adofile,ivreg29_p.ado
aearep-1787,adofile,ivreg210_p.ado
aearep-1787,adofile,ivreg28.ado
aearep-1787,adofile,ivreg2_p.ado
aearep-1787,adofile,ivreg2.ado
aearep-1787,adofile,ivreg29_cue.ado
aearep-1787,adofile,ivreg29.ado
aearep-1787,adofile,estadd.ado
aearep-1787,adofile,estpost.ado
aearep-1787,adofile,ebalance.ado
aearep-1787,adofile,esttab.ado
aearep-1787,adofile,eststo.ado
aearep-1787,adofile,estout.ado
aearep-1787,adofile,eclplot.ado
aearep-1787,adofile,acregpackcheck.ado
aearep-1787,adofile,acreg.ado
aearep-1787,adofile,keeporder.ado
aearep-1787,adofile,ranktest9.ado
aearep-1787,adofile,ranktest.ado
aearep-1787,adofile,ranktest11.ado
aearep-1787,adofile,binscatter.ado
aearep-1787,adofile,xtivreg2.ado
aearep-1787,adofile,xtivreg2_p.ado
aearep-1787,adofile,nnmatch.ado
aearep-1787,adofile,sencode.ado
aearep-1787,adofile,coefplot.ado
aearep-1787,adofile,digdis.ado
aearep-1787,adofile,vincenty.ado
aearep-1787,adofile,parmest.ado
aearep-1787,adofile,parmcip.ado
aearep-1787,adofile,parmby.ado
aearep-1787,adofile,metaparm.ado
aearep-1787,adofile,_digdis.ado
aearep-1787,adofile,_eststo.ado
aearep-1787,adofile,ivreg28_cue.ado
aearep-1787,adofile,ivreg210.ado
aearep-1787,adofile,ivreg28_p.ado
aearep-1787,adofile,ivreg29_p.ado
aearep-1787,adofile,ivreg210_p.ado
aearep-1787,adofile,ivreg28.ado
aearep-1787,adofile,ivreg2_p.ado
aearep-1787,adofile,ivreg2.ado
aearep-1787,adofile,ivreg29_cue.ado
aearep-1787,adofile,ivreg29.ado
aearep-1787,adofile,estadd.ado
aearep-1787,adofile,estpost.ado
aearep-1787,adofile,ebalance.ado
aearep-1787,adofile,esttab.ado
aearep-1787,adofile,eststo.ado
aearep-1787,adofile,estout.ado
aearep-1787,adofile,eclplot.ado
aearep-1787,adofile,acregpackcheck.ado
aearep-1787,adofile,acreg.ado
aearep-1787,adofile,keeporder.ado
aearep-1787,adofile,ranktest9.ado
aearep-1787,adofile,ranktest.ado
aearep-1787,adofile,ranktest11.ado
aearep-1787,adofile,binscatter.ado
aearep-1787,adofile,xtivreg2.ado
aearep-1787,adofile,xtivreg2_p.ado
aearep-1787,adofile,sencode.ado
aearep-1787,adofile,coefplot.ado
aearep-1787,adofile,digdis.ado
