aearep,key,value
aearep-1888,docount,13
aearep-1888,adocount,26
aearep-1888,adofile,outreg2_prf.ado
aearep-1888,adofile,outreg2.ado
aearep-1888,adofile,_eststo.ado
aearep-1888,adofile,ivreg28_cue.ado
aearep-1888,adofile,ivreg210.ado
aearep-1888,adofile,ivreg28_p.ado
aearep-1888,adofile,ivreg29_p.ado
aearep-1888,adofile,ivreg210_p.ado
aearep-1888,adofile,ivreg28.ado
aearep-1888,adofile,ivreg2_p.ado
aearep-1888,adofile,ivreg2.ado
aearep-1888,adofile,ivreg29_cue.ado
aearep-1888,adofile,ivreg29.ado
aearep-1888,adofile,estadd.ado
aearep-1888,adofile,estpost.ado
aearep-1888,adofile,esttab.ado
aearep-1888,adofile,eststo.ado
aearep-1888,adofile,estout.ado
aearep-1888,adofile,ranktest9.ado
aearep-1888,adofile,ranktest.ado
aearep-1888,adofile,ranktest11.ado
aearep-1888,adofile,xtivreg2.ado
aearep-1888,adofile,xtivreg2_p.ado
aearep-1888,adofile,filelist.ado
aearep-1888,adofile,seeout.ado
aearep-1888,adofile,shellout.ado
