aearep,key,value
aearep-1880,docount,16
aearep-1880,adocount,31
aearep-1880,adofile,filelist.ado
aearep-1880,adofile,pdslasso.ado
aearep-1880,adofile,matchit.ado
aearep-1880,adofile,_eststo.ado
aearep-1880,adofile,ivlasso_p.ado
aearep-1880,adofile,isvar.ado
aearep-1880,adofile,ivlasso.ado
aearep-1880,adofile,estadd.ado
aearep-1880,adofile,estpost.ado
aearep-1880,adofile,esttab.ado
aearep-1880,adofile,eststo.ado
aearep-1880,adofile,estout.ado
aearep-1880,adofile,grc1leg.ado
aearep-1880,adofile,todate.ado
aearep-1880,adofile,todate7.ado
aearep-1880,adofile,rlasso.ado
aearep-1880,adofile,rlasso_p.ado
aearep-1880,adofile,rlassologit.ado
aearep-1880,adofile,lassologit_p.ado
aearep-1880,adofile,lassoutils.ado
aearep-1880,adofile,lasso2.ado
aearep-1880,adofile,lasso2_p.ado
aearep-1880,adofile,lassologit.ado
aearep-1880,adofile,unique.ado
aearep-1880,adofile,xfill.ado
aearep-1880,adofile,freqindex.ado
aearep-1880,adofile,carryforward.ado
aearep-1880,adofile,cvlasso.ado
aearep-1880,adofile,cvlassologit.ado
aearep-1880,adofile,dropmiss.ado
aearep-1880,adofile,filelist.ado
