aearep,key,value
aearep-1651,docount,32
aearep-1651,adocount,83
aearep-1651,adofile,filelist.ado
aearep-1651,adofile,ms_add_comma.ado
aearep-1651,adofile,ms_parse_vce.ado
aearep-1651,adofile,ms_parse_absvars.ado
aearep-1651,adofile,ms_parse_varlist.ado
aearep-1651,adofile,ms_get_version.ado
aearep-1651,adofile,ms_compile_mata.ado
aearep-1651,adofile,ms_expand_varlist.ado
aearep-1651,adofile,ms_fvunab.ado
aearep-1651,adofile,ms_fvstrip.ado
aearep-1651,adofile,outreg2_prf.ado
aearep-1651,adofile,outreg2.ado
aearep-1651,adofile,join.ado
aearep-1651,adofile,_eststo.ado
aearep-1651,adofile,_gtools_internal.ado
aearep-1651,adofile,estadd.ado
aearep-1651,adofile,estpost.ado
aearep-1651,adofile,esttab.ado
aearep-1651,adofile,eststo.ado
aearep-1651,adofile,estout.ado
aearep-1651,adofile,estfe.ado
aearep-1651,adofile,gegen.ado
aearep-1651,adofile,gstats.ado
aearep-1651,adofile,gunique.ado
aearep-1651,adofile,gcollapse.ado
aearep-1651,adofile,greshape.ado
aearep-1651,adofile,glevelsof.ado
aearep-1651,adofile,geodist_run.ado
aearep-1651,adofile,gquantiles.ado
aearep-1651,adofile,greg.ado
aearep-1651,adofile,gtools.ado
aearep-1651,adofile,gregress.ado
aearep-1651,adofile,gtoplevelsof.ado
aearep-1651,adofile,gtop.ado
aearep-1651,adofile,gpoisson.ado
aearep-1651,adofile,gisid.ado
aearep-1651,adofile,gduplicates.ado
aearep-1651,adofile,givregress.ado
aearep-1651,adofile,geodist.ado
aearep-1651,adofile,gdistinct.ado
aearep-1651,adofile,grc1leg.ado
aearep-1651,adofile,gcontract.ado
aearep-1651,adofile,reghdfe.ado
aearep-1651,adofile,reghdfe_store_alphas.ado
aearep-1651,adofile,reghdfe_parse.ado
aearep-1651,adofile,reghdfe_p.ado
aearep-1651,adofile,reghdfe_estat.ado
aearep-1651,adofile,reghdfe_footnote.ado
aearep-1651,adofile,reghdfe_header.ado
aearep-1651,adofile,reghdfe_old_estat.ado
aearep-1651,adofile,reghdfe_old_footnote.ado
aearep-1651,adofile,reghdfe_old.ado
aearep-1651,adofile,reghdfe_old_p.ado
aearep-1651,adofile,hashsort.ado
aearep-1651,adofile,local_inlist.ado
aearep-1651,adofile,fmerge.ado
aearep-1651,adofile,fegen.ado
aearep-1651,adofile,fsort.ado
aearep-1651,adofile,ftab.ado
aearep-1651,adofile,fisid.ado
aearep-1651,adofile,flevelsof.ado
aearep-1651,adofile,fcollapse.ado
aearep-1651,adofile,fegen_group.ado
aearep-1651,adofile,ftools.ado
aearep-1651,adofile,freshape.ado
aearep-1651,adofile,fasterxtile.ado
aearep-1651,adofile,seeout.ado
aearep-1651,adofile,shp2dta.ado
aearep-1651,adofile,shellout.ado
aearep-1651,adofile,spmap_line.ado
aearep-1651,adofile,spmap_color.ado
aearep-1651,adofile,sutex.ado
aearep-1651,adofile,spmap_point.ado
aearep-1651,adofile,spmap_arrow.ado
aearep-1651,adofile,spmap_polygon.ado
aearep-1651,adofile,spmap.ado
aearep-1651,adofile,spmap_psl.ado
aearep-1651,adofile,spmap_label.ado
aearep-1651,adofile,spmap_diagram.ado
aearep-1651,adofile,spmap_scalebar.ado
aearep-1651,adofile,sutex6.ado
aearep-1651,adofile,spmap_examples.ado
aearep-1651,adofile,filelist.ado
