aearep,key,value
aearep-93,docount,24
aearep-93,adocount,31
aearep-93,adofile,dropmiss.ado
aearep-93,adofile,rdbwselect.ado
aearep-93,adofile,outreg2_prf.ado
aearep-93,adofile,outreg2.ado
aearep-93,adofile,_eststo.ado
aearep-93,adofile,ivreg28_cue.ado
aearep-93,adofile,ivreg210.ado
aearep-93,adofile,ivreg28_p.ado
aearep-93,adofile,ivreg29_p.ado
aearep-93,adofile,ivreg210_p.ado
aearep-93,adofile,ivreg28.ado
aearep-93,adofile,ivreg2_p.ado
aearep-93,adofile,ivreg2.ado
aearep-93,adofile,ivreg29_cue.ado
aearep-93,adofile,ivreg29.ado
aearep-93,adofile,estadd.ado
aearep-93,adofile,estpost.ado
aearep-93,adofile,esttab.ado
aearep-93,adofile,eststo.ado
aearep-93,adofile,estout.ado
aearep-93,adofile,rdplot.ado
aearep-93,adofile,ranktest9.ado
aearep-93,adofile,rdbwselect_2014.ado
aearep-93,adofile,ranktest.ado
aearep-93,adofile,rdbwselect.ado
aearep-93,adofile,rdrobust.ado
aearep-93,adofile,rdbwselect_2014_kconst.ado
aearep-93,adofile,seeout.ado
aearep-93,adofile,shellout.ado
