aearep,key,value
aearep-1031,docount,9
aearep-1031,adocount,47
aearep-1031,adofile,ols_spatial_HAC.ado
aearep-1031,adofile,reg2hdfespatial.ado
aearep-1031,adofile,ms_add_comma.ado
aearep-1031,adofile,ms_parse_vce.ado
aearep-1031,adofile,ms_parse_absvars.ado
aearep-1031,adofile,ms_parse_varlist.ado
aearep-1031,adofile,ms_get_version.ado
aearep-1031,adofile,ms_compile_mata.ado
aearep-1031,adofile,ms_expand_varlist.ado
aearep-1031,adofile,ms_fvunab.ado
aearep-1031,adofile,ms_fvstrip.ado
aearep-1031,adofile,join.ado
aearep-1031,adofile,_eststo.ado
aearep-1031,adofile,estadd.ado
aearep-1031,adofile,estpost.ado
aearep-1031,adofile,esttab.ado
aearep-1031,adofile,eststo.ado
aearep-1031,adofile,estout.ado
aearep-1031,adofile,estfe.ado
aearep-1031,adofile,tmpdir.ado
aearep-1031,adofile,reghdfe.ado
aearep-1031,adofile,reghdfe_store_alphas.ado
aearep-1031,adofile,reghdfe_parse.ado
aearep-1031,adofile,reghdfe_p.ado
aearep-1031,adofile,reg2hdfe.ado
aearep-1031,adofile,reghdfe_estat.ado
aearep-1031,adofile,reghdfe_footnote.ado
aearep-1031,adofile,reghdfe_header.ado
aearep-1031,adofile,reghdfe_old_estat.ado
aearep-1031,adofile,reghdfe_old_footnote.ado
aearep-1031,adofile,reghdfe_old.ado
aearep-1031,adofile,reghdfe_old_p.ado
aearep-1031,adofile,local_inlist.ado
aearep-1031,adofile,fmerge.ado
aearep-1031,adofile,fegen.ado
aearep-1031,adofile,fsort.ado
aearep-1031,adofile,ftab.ado
aearep-1031,adofile,fisid.ado
aearep-1031,adofile,flevelsof.ado
aearep-1031,adofile,fcollapse.ado
aearep-1031,adofile,filelist.ado
aearep-1031,adofile,fegen_group.ado
aearep-1031,adofile,ftools.ado
aearep-1031,adofile,freshape.ado
aearep-1031,adofile,shortdir.ado
aearep-1031,adofile,coefplot.ado
aearep-1031,adofile,confirmdir.ado
