aearep,key,value
aearep-765,docount,59
aearep-765,adocount,18
aearep-765,adofile,filelist.ado
aearep-765,adofile,ineqdeco.ado
aearep-765,adofile,ineqdeco5.ado
aearep-765,adofile,ineqdeco.ado
aearep-765,adofile,ivreg28_cue.ado
aearep-765,adofile,ivreg210.ado
aearep-765,adofile,ivreg28_p.ado
aearep-765,adofile,ineqdeco5.ado
aearep-765,adofile,ivreg29_p.ado
aearep-765,adofile,ivreg210_p.ado
aearep-765,adofile,ivreg28.ado
aearep-765,adofile,ivreg2_p.ado
aearep-765,adofile,ivreg2.ado
aearep-765,adofile,ivreg29_cue.ado
aearep-765,adofile,ivreg29.ado
aearep-765,adofile,ranktest9.ado
aearep-765,adofile,ranktest.ado
aearep-765,adofile,ranktest11.ado
