aearep,key,value
aearep-1846,docount,10
aearep-1846,adocount,19
aearep-1846,adofile,_eststo.ado
aearep-1846,adofile,estadd.ado
aearep-1846,adofile,estpost.ado
aearep-1846,adofile,esttab.ado
aearep-1846,adofile,eststo.ado
aearep-1846,adofile,estout.ado
aearep-1846,adofile,tabout.ado
aearep-1846,adofile,tabstatout.ado
aearep-1846,adofile,rdplot.ado
aearep-1846,adofile,rdbwselect_2014.ado
aearep-1846,adofile,rdbwselect.ado
aearep-1846,adofile,rdrobust.ado
aearep-1846,adofile,rdbwselect_2014_kconst.ado
aearep-1846,adofile,figout.ado
aearep-1846,adofile,coefplot.ado
aearep-1846,adofile,txttool.ado
aearep-1846,adofile,folders.ado
aearep-1846,adofile,fs.ado
aearep-1846,adofile,filelist.ado
