aearep,key,value
aearep-807,docount,18
aearep-807,adocount,24
aearep-807,adofile,_eststo.ado
aearep-807,adofile,_gwtmean.ado
aearep-807,adofile,ivreg28_cue.ado
aearep-807,adofile,ivreg210.ado
aearep-807,adofile,ivreg28_p.ado
aearep-807,adofile,ivreg29_p.ado
aearep-807,adofile,ivreg210_p.ado
aearep-807,adofile,ivreg28.ado
aearep-807,adofile,ivreg2_p.ado
aearep-807,adofile,ivreg2.ado
aearep-807,adofile,ivreg29_cue.ado
aearep-807,adofile,ivreg29.ado
aearep-807,adofile,estadd.ado
aearep-807,adofile,estpost.ado
aearep-807,adofile,esttab.ado
aearep-807,adofile,eststo.ado
aearep-807,adofile,estout.ado
aearep-807,adofile,ranktest9.ado
aearep-807,adofile,ranktest.ado
aearep-807,adofile,ranktest11.ado
aearep-807,adofile,xtivreg2.ado
aearep-807,adofile,xtivreg2_p.ado
aearep-807,adofile,winsor2.ado
aearep-807,adofile,filelist.ado
