aearep,key,value
aearep-1600,docount,20
aearep-1600,adocount,18
aearep-1600,adofile,_eststo.ado
aearep-1600,adofile,estadd.ado
aearep-1600,adofile,estpost.ado
aearep-1600,adofile,esttab.ado
aearep-1600,adofile,eststo.ado
aearep-1600,adofile,estout.ado
aearep-1600,adofile,_eststo.ado
aearep-1600,adofile,estadd.ado
aearep-1600,adofile,estpost.ado
aearep-1600,adofile,esttab.ado
aearep-1600,adofile,eststo.ado
aearep-1600,adofile,estout.ado
aearep-1600,adofile,txttool.ado
aearep-1600,adofile,folders.ado
aearep-1600,adofile,fs.ado
aearep-1600,adofile,geodist_run.ado
aearep-1600,adofile,geodist.ado
aearep-1600,adofile,filelist.ado
