aearep,key,value
aearep-1306,docount,18
aearep-1306,adocount,127
aearep-1306,adofile,ms_add_comma.ado
aearep-1306,adofile,mdesc.ado
aearep-1306,adofile,ms_parse_vce.ado
aearep-1306,adofile,ms_parse_absvars.ado
aearep-1306,adofile,missings.ado
aearep-1306,adofile,ms_parse_varlist.ado
aearep-1306,adofile,ms_get_version.ado
aearep-1306,adofile,ms_compile_mata.ado
aearep-1306,adofile,ms_expand_varlist.ado
aearep-1306,adofile,ms_fvunab.ado
aearep-1306,adofile,ms_fvstrip.ado
aearep-1306,adofile,join.ado
aearep-1306,adofile,_gvar.ado
aearep-1306,adofile,_gelap.ado
aearep-1306,adofile,_gwtfreq.ado
aearep-1306,adofile,_gewma.ado
aearep-1306,adofile,_gbom.ado
aearep-1306,adofile,_gcorr.ado
aearep-1306,adofile,_eststo.ado
aearep-1306,adofile,_gtod.ado
aearep-1306,adofile,_gntos.ado
aearep-1306,adofile,_gseconds.ado
aearep-1306,adofile,_gfoy.ado
aearep-1306,adofile,_ghmmss.ado
aearep-1306,adofile,_gmixnorm.ado
aearep-1306,adofile,_ghms.ado
aearep-1306,adofile,_ghmm.ado
aearep-1306,adofile,_grndint.ado
aearep-1306,adofile,_grownvals.ado
aearep-1306,adofile,_gnss.ado
aearep-1306,adofile,_gmlabvpos.ado
aearep-1306,adofile,_gbase.ado
aearep-1306,adofile,_giso3166.ado
aearep-1306,adofile,_gd2.ado
aearep-1306,adofile,_gminutes.ado
aearep-1306,adofile,_gtotal0.ado
aearep-1306,adofile,_grall.ado
aearep-1306,adofile,_gnoccur.ado
aearep-1306,adofile,_gilast.ado
aearep-1306,adofile,_gegroup.ado
aearep-1306,adofile,_growmedian.ado
aearep-1306,adofile,_ggmean.ado
aearep-1306,adofile,_gston.ado
aearep-1306,adofile,_gtruncdig.ado
aearep-1306,adofile,_gfirst.ado
aearep-1306,adofile,_gdayofyear.ado
aearep-1306,adofile,_geomd.ado
aearep-1306,adofile,_gdecimal.ado
aearep-1306,adofile,_gwordof.ado
aearep-1306,adofile,_growsvals.ado
aearep-1306,adofile,_geom.ado
aearep-1306,adofile,_gbomd.ado
aearep-1306,adofile,_gincss.ado
aearep-1306,adofile,_gsieve.ado
aearep-1306,adofile,_gsemean.ado
aearep-1306,adofile,_gaxis.ado
aearep-1306,adofile,_gridit.ado
aearep-1306,adofile,_gadjl.ado
aearep-1306,adofile,_gelap2.ado
aearep-1306,adofile,_gfilter.ado
aearep-1306,adofile,_goutside.ado
aearep-1306,adofile,_grcount.ado
aearep-1306,adofile,_ghmean.ado
aearep-1306,adofile,_gnwords.ado
aearep-1306,adofile,_gifirst.ado
aearep-1306,adofile,_glastnm.ado
aearep-1306,adofile,_gmsub.ado
aearep-1306,adofile,_grndsub.ado
aearep-1306,adofile,_grecord.ado
aearep-1306,adofile,_gwpctile.ado
aearep-1306,adofile,_gnmiss.ado
aearep-1306,adofile,_gdhms.ado
aearep-1306,adofile,_gsumoth.ado
aearep-1306,adofile,_gncyear.ado
aearep-1306,adofile,_grany.ado
aearep-1306,adofile,_gnvals.ado
aearep-1306,adofile,_grepeat.ado
aearep-1306,adofile,_ggroup2.ado
aearep-1306,adofile,_grsum2.ado
aearep-1306,adofile,_gclsst.ado
aearep-1306,adofile,_gxtile.ado
aearep-1306,adofile,_gdensity.ado
aearep-1306,adofile,_gadju.ado
aearep-1306,adofile,ivreg28_cue.ado
aearep-1306,adofile,ivreg210.ado
aearep-1306,adofile,ivreg28_p.ado
aearep-1306,adofile,ivreghdfe.ado
aearep-1306,adofile,ivreg29_p.ado
aearep-1306,adofile,ivreg210_p.ado
aearep-1306,adofile,ivreg28.ado
aearep-1306,adofile,ivreg2_p.ado
aearep-1306,adofile,ivreg2.ado
aearep-1306,adofile,ivreg29_cue.ado
aearep-1306,adofile,ivreg29.ado
aearep-1306,adofile,estadd.ado
aearep-1306,adofile,estpost.ado
aearep-1306,adofile,esttab.ado
aearep-1306,adofile,eststo.ado
aearep-1306,adofile,estout.ado
aearep-1306,adofile,estfe.ado
aearep-1306,adofile,reghdfe.ado
aearep-1306,adofile,ranktest9.ado
aearep-1306,adofile,reghdfe_store_alphas.ado
aearep-1306,adofile,reghdfe_parse.ado
aearep-1306,adofile,ranktest.ado
aearep-1306,adofile,reghdfe_p.ado
aearep-1306,adofile,ranktest11.ado
aearep-1306,adofile,reghdfe_estat.ado
aearep-1306,adofile,reghdfe_footnote.ado
aearep-1306,adofile,reghdfe_header.ado
aearep-1306,adofile,reghdfe_old_estat.ado
aearep-1306,adofile,reghdfe_old_footnote.ado
aearep-1306,adofile,reghdfe_old.ado
aearep-1306,adofile,reghdfe_old_p.ado
aearep-1306,adofile,binscatter.ado
aearep-1306,adofile,local_inlist.ado
aearep-1306,adofile,fmerge.ado
aearep-1306,adofile,fegen.ado
aearep-1306,adofile,fsort.ado
aearep-1306,adofile,ftab.ado
aearep-1306,adofile,fisid.ado
aearep-1306,adofile,flevelsof.ado
aearep-1306,adofile,fcollapse.ado
aearep-1306,adofile,fegen_group.ado
aearep-1306,adofile,ftools.ado
aearep-1306,adofile,freshape.ado
aearep-1306,adofile,filelist.ado
