aearep,key,value
aearep-1611,docount,5
aearep-1611,adocount,57
aearep-1611,adofile,mmerge.ado
aearep-1611,adofile,outreg2_prf.ado
aearep-1611,adofile,outreg2.ado
aearep-1611,adofile,rdplot.ado
aearep-1611,adofile,reclink2.ado
aearep-1611,adofile,rddensity.ado
aearep-1611,adofile,reghdfe.ado
aearep-1611,adofile,rowranks.ado
aearep-1611,adofile,ranktest9.ado
aearep-1611,adofile,rdbwdensity.ado
aearep-1611,adofile,reghdfe_store_alphas.ado
aearep-1611,adofile,rdbwselect_2014.ado
aearep-1611,adofile,reghdfe_parse.ado
aearep-1611,adofile,ranktest.ado
aearep-1611,adofile,reghdfe_p.ado
aearep-1611,adofile,rdbwselect.ado
aearep-1611,adofile,rdrobust.ado
aearep-1611,adofile,rdbwselect_2014_kconst.ado
aearep-1611,adofile,reghdfe_estat.ado
aearep-1611,adofile,reghdfe_footnote.ado
aearep-1611,adofile,reghdfe_header.ado
aearep-1611,adofile,reghdfe_old_estat.ado
aearep-1611,adofile,reghdfe_old_footnote.ado
aearep-1611,adofile,reclink.ado
aearep-1611,adofile,reghdfe_old.ado
aearep-1611,adofile,reghdfe_old_p.ado
aearep-1611,adofile,balancetable.ado
aearep-1611,adofile,listtab_rstyle.ado
aearep-1611,adofile,listtab.ado
aearep-1611,adofile,listtab_vars.ado
aearep-1611,adofile,unique.ado
aearep-1611,adofile,seeout.ado
aearep-1611,adofile,scdensity.ado
aearep-1611,adofile,shellout.ado
aearep-1611,adofile,scdcor.ado
aearep-1611,adofile,DCdensity.ado
aearep-1611,adofile,filelist.ado
aearep-1611,adofile,DCdensity.ado
aearep-1611,adofile,mmerge.ado
aearep-1611,adofile,outreg2_prf.ado
aearep-1611,adofile,outreg2.ado
aearep-1611,adofile,rdplot.ado
aearep-1611,adofile,rddensity.ado
aearep-1611,adofile,rdbwdensity.ado
aearep-1611,adofile,rdbwselect_2014.ado
aearep-1611,adofile,rdbwselect.ado
aearep-1611,adofile,rdrobust.ado
aearep-1611,adofile,rdbwselect_2014_kconst.ado
aearep-1611,adofile,balancetable.ado
aearep-1611,adofile,listtab_rstyle.ado
aearep-1611,adofile,listtab.ado
aearep-1611,adofile,listtab_vars.ado
aearep-1611,adofile,unique.ado
aearep-1611,adofile,seeout.ado
aearep-1611,adofile,shellout.ado
aearep-1611,adofile,DCdensity.ado
aearep-1611,adofile,filelist.ado
