aearep,key,value
aearep-1182,docount,7
aearep-1182,adocount,48
aearep-1182,adofile,_eststo.ado
aearep-1182,adofile,estadd.ado
aearep-1182,adofile,estpost.ado
aearep-1182,adofile,esttab.ado
aearep-1182,adofile,eststo.ado
aearep-1182,adofile,estout.ado
aearep-1182,adofile,preliminaries.ado
aearep-1182,adofile,ms_add_comma.ado
aearep-1182,adofile,ms_parse_vce.ado
aearep-1182,adofile,matrix_to_txt.ado
aearep-1182,adofile,ms_parse_absvars.ado
aearep-1182,adofile,ms_parse_varlist.ado
aearep-1182,adofile,ms_get_version.ado
aearep-1182,adofile,ms_compile_mata.ado
aearep-1182,adofile,ms_expand_varlist.ado
aearep-1182,adofile,ms_fvunab.ado
aearep-1182,adofile,ms_fvstrip.ado
aearep-1182,adofile,join.ado
aearep-1182,adofile,_eststo.ado
aearep-1182,adofile,estadd.ado
aearep-1182,adofile,estpost.ado
aearep-1182,adofile,esttab.ado
aearep-1182,adofile,eststo.ado
aearep-1182,adofile,estout.ado
aearep-1182,adofile,yaml.ado
aearep-1182,adofile,reghdfe.ado
aearep-1182,adofile,reghdfe_store_alphas.ado
aearep-1182,adofile,reghdfe_parse.ado
aearep-1182,adofile,reghdfe_p.ado
aearep-1182,adofile,reghdfe_estat.ado
aearep-1182,adofile,reghdfe_footnote.ado
aearep-1182,adofile,reghdfe_header.ado
aearep-1182,adofile,reghdfe_old_estat.ado
aearep-1182,adofile,reghdfe_old_footnote.ado
aearep-1182,adofile,reghdfe_old.ado
aearep-1182,adofile,reghdfe_old_p.ado
aearep-1182,adofile,local_inlist.ado
aearep-1182,adofile,fmerge.ado
aearep-1182,adofile,fegen.ado
aearep-1182,adofile,fsort.ado
aearep-1182,adofile,ftab.ado
aearep-1182,adofile,fisid.ado
aearep-1182,adofile,flevelsof.ado
aearep-1182,adofile,fcollapse.ado
aearep-1182,adofile,fegen_group.ado
aearep-1182,adofile,ftools.ado
aearep-1182,adofile,freshape.ado
aearep-1182,adofile,filelist.ado
