aearep,key,value
aearep-931,docount,38
aearep-931,adocount,86
aearep-931,adofile,_eststo.ado
aearep-931,adofile,_gtools_internal.ado
aearep-931,adofile,estadd.ado
aearep-931,adofile,estpost.ado
aearep-931,adofile,esttab.ado
aearep-931,adofile,eststo.ado
aearep-931,adofile,estout.ado
aearep-931,adofile,gegen.ado
aearep-931,adofile,gstats.ado
aearep-931,adofile,gunique.ado
aearep-931,adofile,gcollapse.ado
aearep-931,adofile,greshape.ado
aearep-931,adofile,glevelsof.ado
aearep-931,adofile,gquantiles.ado
aearep-931,adofile,gtools.ado
aearep-931,adofile,gtoplevelsof.ado
aearep-931,adofile,gtop.ado
aearep-931,adofile,gisid.ado
aearep-931,adofile,gduplicates.ado
aearep-931,adofile,gdistinct.ado
aearep-931,adofile,gcontract.ado
aearep-931,adofile,artest.ado
aearep-931,adofile,tabout.ado
aearep-931,adofile,tabstatout.ado
aearep-931,adofile,ranktest9.ado
aearep-931,adofile,ranktest.ado
aearep-931,adofile,ranktest11.ado
aearep-931,adofile,boottest.ado
aearep-931,adofile,hashsort.ado
aearep-931,adofile,newey2.ado
aearep-931,adofile,neweyvif.ado
aearep-931,adofile,newey2_p.ado
aearep-931,adofile,neweydmexog.ado
aearep-931,adofile,figout.ado
aearep-931,adofile,fasterxtile.ado
aearep-931,adofile,scoretest.ado
aearep-931,adofile,coefplot.ado
aearep-931,adofile,waldtest.ado
aearep-931,adofile,_eststo.ado
aearep-931,adofile,_gtools_internal.ado
aearep-931,adofile,ivreg28_cue.ado
aearep-931,adofile,ivreg210.ado
aearep-931,adofile,ivreg28_p.ado
aearep-931,adofile,ivreg29_p.ado
aearep-931,adofile,ivreg210_p.ado
aearep-931,adofile,ivreg28.ado
aearep-931,adofile,ivreg2_p.ado
aearep-931,adofile,ivreg2.ado
aearep-931,adofile,ivreg29_cue.ado
aearep-931,adofile,ivreg29.ado
aearep-931,adofile,estadd.ado
aearep-931,adofile,estpost.ado
aearep-931,adofile,esttab.ado
aearep-931,adofile,eststo.ado
aearep-931,adofile,estout.ado
aearep-931,adofile,gegen.ado
aearep-931,adofile,gstats.ado
aearep-931,adofile,gunique.ado
aearep-931,adofile,gcollapse.ado
aearep-931,adofile,greshape.ado
aearep-931,adofile,glevelsof.ado
aearep-931,adofile,gquantiles.ado
aearep-931,adofile,gtools.ado
aearep-931,adofile,gtoplevelsof.ado
aearep-931,adofile,gtop.ado
aearep-931,adofile,gisid.ado
aearep-931,adofile,gduplicates.ado
aearep-931,adofile,gdistinct.ado
aearep-931,adofile,gcontract.ado
aearep-931,adofile,artest.ado
aearep-931,adofile,tabout.ado
aearep-931,adofile,tabstatout.ado
aearep-931,adofile,ranktest9.ado
aearep-931,adofile,ranktest.ado
aearep-931,adofile,boottest.ado
aearep-931,adofile,hashsort.ado
aearep-931,adofile,newey2.ado
aearep-931,adofile,neweyvif.ado
aearep-931,adofile,newey2_p.ado
aearep-931,adofile,neweydmexog.ado
aearep-931,adofile,figout.ado
aearep-931,adofile,filelist.ado
aearep-931,adofile,fasterxtile.ado
aearep-931,adofile,scoretest.ado
aearep-931,adofile,coefplot.ado
aearep-931,adofile,waldtest.ado
