aearep,key,value
aearep-298,docount,16
aearep-298,adocount,16
aearep-298,adofile,outreg2_prf.ado
aearep-298,adofile,outreg2.ado
aearep-298,adofile,_eststo.ado
aearep-298,adofile,estadd.ado
aearep-298,adofile,estpost.ado
aearep-298,adofile,esttab.ado
aearep-298,adofile,eststo.ado
aearep-298,adofile,estout.ado
aearep-298,adofile,acregpackcheck.ado
aearep-298,adofile,acreg.ado
aearep-298,adofile,ranktest9.ado
aearep-298,adofile,ranktest.ado
aearep-298,adofile,ranktest11.ado
aearep-298,adofile,unique.ado
aearep-298,adofile,seeout.ado
aearep-298,adofile,shellout.ado
