aearep,key,value
aearep-1678,docount,6
aearep-1678,adocount,26
aearep-1678,adofile,k_iso3n.ado
aearep-1678,adofile,k_cown.ado
aearep-1678,adofile,k_cowc.ado
aearep-1678,adofile,k_geo_meb.ado
aearep-1678,adofile,k_geo_cow.ado
aearep-1678,adofile,k_geo_undet.ado
aearep-1678,adofile,k_geo_sov.ado
aearep-1678,adofile,k_penn.ado
aearep-1678,adofile,kountryadd.ado
aearep-1678,adofile,k_other.ado
aearep-1678,adofile,k_marc.ado
aearep-1678,adofile,k_geo_un.ado
aearep-1678,adofile,k_mcc.ado
aearep-1678,adofile,k_capc.ado
aearep-1678,adofile,k_stuck.ado
aearep-1678,adofile,kountry.ado
aearep-1678,adofile,k_iso2c.ado
aearep-1678,adofile,k_unc.ado
aearep-1678,adofile,kountrybackup.ado
aearep-1678,adofile,k_geo_men.ado
aearep-1678,adofile,k_iso3c.ado
aearep-1678,adofile,k_geo_marc.ado
aearep-1678,adofile,k_imfn.ado
aearep-1678,adofile,kountryrestore.ado
aearep-1678,adofile,filelist.ado
aearep-1678,adofile,filelist.ado
