aearep,key,value
aearep-1252,docount,22
aearep-1252,adocount,101
aearep-1252,adofile,ms_add_comma.ado
aearep-1252,adofile,ms_parse_vce.ado
aearep-1252,adofile,ms_parse_absvars.ado
aearep-1252,adofile,ms_parse_varlist.ado
aearep-1252,adofile,ms_get_version.ado
aearep-1252,adofile,ms_compile_mata.ado
aearep-1252,adofile,ms_expand_varlist.ado
aearep-1252,adofile,ms_fvunab.ado
aearep-1252,adofile,ms_fvstrip.ado
aearep-1252,adofile,outreg2_prf.ado
aearep-1252,adofile,outreg2.ado
aearep-1252,adofile,join.ado
aearep-1252,adofile,ivreg28_cue.ado
aearep-1252,adofile,ivreg210.ado
aearep-1252,adofile,ivreg28_p.ado
aearep-1252,adofile,ivreg29_p.ado
aearep-1252,adofile,ivreg210_p.ado
aearep-1252,adofile,ivreg28.ado
aearep-1252,adofile,ivreg2_p.ado
aearep-1252,adofile,ivreg2.ado
aearep-1252,adofile,ivreg29_cue.ado
aearep-1252,adofile,ivreg29.ado
aearep-1252,adofile,estfe.ado
aearep-1252,adofile,reghdfe.ado
aearep-1252,adofile,reghdfe_store_alphas.ado
aearep-1252,adofile,reghdfe_parse.ado
aearep-1252,adofile,reghdfe_p.ado
aearep-1252,adofile,reghdfe_estat.ado
aearep-1252,adofile,reghdfe_footnote.ado
aearep-1252,adofile,reghdfe_header.ado
aearep-1252,adofile,reghdfe_old_estat.ado
aearep-1252,adofile,reghdfe_old_footnote.ado
aearep-1252,adofile,reghdfe_old.ado
aearep-1252,adofile,reghdfe_old_p.ado
aearep-1252,adofile,local_inlist.ado
aearep-1252,adofile,unique.ado
aearep-1252,adofile,fmerge.ado
aearep-1252,adofile,fegen.ado
aearep-1252,adofile,fsort.ado
aearep-1252,adofile,ftab.ado
aearep-1252,adofile,fisid.ado
aearep-1252,adofile,flevelsof.ado
aearep-1252,adofile,fcollapse.ado
aearep-1252,adofile,fegen_group.ado
aearep-1252,adofile,ftools.ado
aearep-1252,adofile,freshape.ado
aearep-1252,adofile,seeout.ado
aearep-1252,adofile,shellout.ado
aearep-1252,adofile,ms_add_comma.ado
aearep-1252,adofile,ms_parse_vce.ado
aearep-1252,adofile,ms_parse_absvars.ado
aearep-1252,adofile,ms_parse_varlist.ado
aearep-1252,adofile,ms_get_version.ado
aearep-1252,adofile,ms_compile_mata.ado
aearep-1252,adofile,ms_expand_varlist.ado
aearep-1252,adofile,ms_fvunab.ado
aearep-1252,adofile,ms_fvstrip.ado
aearep-1252,adofile,outreg2_prf.ado
aearep-1252,adofile,outreg2.ado
aearep-1252,adofile,join.ado
aearep-1252,adofile,ivreg28_cue.ado
aearep-1252,adofile,ivreg210.ado
aearep-1252,adofile,ivreg28_p.ado
aearep-1252,adofile,ivreghdfe.ado
aearep-1252,adofile,ivreg29_p.ado
aearep-1252,adofile,ivreg210_p.ado
aearep-1252,adofile,ivreg28.ado
aearep-1252,adofile,ivreg2_p.ado
aearep-1252,adofile,ivreg2.ado
aearep-1252,adofile,ivreg29_cue.ado
aearep-1252,adofile,ivreg29.ado
aearep-1252,adofile,estfe.ado
aearep-1252,adofile,reghdfe.ado
aearep-1252,adofile,ranktest9.ado
aearep-1252,adofile,reghdfe_store_alphas.ado
aearep-1252,adofile,reghdfe_parse.ado
aearep-1252,adofile,ranktest.ado
aearep-1252,adofile,reghdfe_p.ado
aearep-1252,adofile,ranktest11.ado
aearep-1252,adofile,reghdfe_estat.ado
aearep-1252,adofile,reghdfe_footnote.ado
aearep-1252,adofile,reghdfe_header.ado
aearep-1252,adofile,reghdfe_old_estat.ado
aearep-1252,adofile,reghdfe_old_footnote.ado
aearep-1252,adofile,reghdfe_old.ado
aearep-1252,adofile,reghdfe_old_p.ado
aearep-1252,adofile,local_inlist.ado
aearep-1252,adofile,unique.ado
aearep-1252,adofile,fmerge.ado
aearep-1252,adofile,fegen.ado
aearep-1252,adofile,fsort.ado
aearep-1252,adofile,ftab.ado
aearep-1252,adofile,fisid.ado
aearep-1252,adofile,flevelsof.ado
aearep-1252,adofile,fcollapse.ado
aearep-1252,adofile,fegen_group.ado
aearep-1252,adofile,ftools.ado
aearep-1252,adofile,freshape.ado
aearep-1252,adofile,seeout.ado
aearep-1252,adofile,shellout.ado
aearep-1252,adofile,filelist.ado
