aearep,key,value
aearep-758,docount,30
aearep-758,adocount,66
aearep-758,adofile,ols_spatial_HAC.ado
aearep-758,adofile,reg2hdfespatial.ado
aearep-758,adofile,ms_add_comma.ado
aearep-758,adofile,ms_parse_vce.ado
aearep-758,adofile,ms_parse_absvars.ado
aearep-758,adofile,ms_parse_varlist.ado
aearep-758,adofile,ms_get_version.ado
aearep-758,adofile,ms_compile_mata.ado
aearep-758,adofile,ms_expand_varlist.ado
aearep-758,adofile,ms_fvunab.ado
aearep-758,adofile,ms_fvstrip.ado
aearep-758,adofile,outreg2_prf.ado
aearep-758,adofile,outreg2.ado
aearep-758,adofile,join.ado
aearep-758,adofile,_eststo.ado
aearep-758,adofile,estadd.ado
aearep-758,adofile,estpost.ado
aearep-758,adofile,esttab.ado
aearep-758,adofile,eststo.ado
aearep-758,adofile,estout.ado
aearep-758,adofile,estfe.ado
aearep-758,adofile,tmpdir.ado
aearep-758,adofile,reghdfe.ado
aearep-758,adofile,reghdfe_store_alphas.ado
aearep-758,adofile,reghdfe_parse.ado
aearep-758,adofile,reghdfe_p.ado
aearep-758,adofile,reg2hdfe.ado
aearep-758,adofile,reghdfe_estat.ado
aearep-758,adofile,reghdfe_footnote.ado
aearep-758,adofile,reghdfe_header.ado
aearep-758,adofile,reghdfe_old_estat.ado
aearep-758,adofile,reghdfe_old_footnote.ado
aearep-758,adofile,reghdfe_old.ado
aearep-758,adofile,reghdfe_old_p.ado
aearep-758,adofile,ols_spatial_HAC.ado
aearep-758,adofile,local_inlist.ado
aearep-758,adofile,reg2hdfespatial.ado
aearep-758,adofile,fmerge.ado
aearep-758,adofile,fegen.ado
aearep-758,adofile,fsort.ado
aearep-758,adofile,ftab.ado
aearep-758,adofile,fisid.ado
aearep-758,adofile,flevelsof.ado
aearep-758,adofile,fcollapse.ado
aearep-758,adofile,fegen_group.ado
aearep-758,adofile,ftools.ado
aearep-758,adofile,freshape.ado
aearep-758,adofile,qreg2.ado
aearep-758,adofile,seeout.ado
aearep-758,adofile,shellout.ado
aearep-758,adofile,spmap_line.ado
aearep-758,adofile,spmap_color.ado
aearep-758,adofile,shortdir.ado
aearep-758,adofile,spmap_point.ado
aearep-758,adofile,spmap_arrow.ado
aearep-758,adofile,spmap_polygon.ado
aearep-758,adofile,spmap.ado
aearep-758,adofile,spmap_psl.ado
aearep-758,adofile,spmap_label.ado
aearep-758,adofile,spmap_diagram.ado
aearep-758,adofile,spmap_scalebar.ado
aearep-758,adofile,spmap_examples.ado
aearep-758,adofile,coefplot.ado
aearep-758,adofile,confirmdir.ado
