aearep,key,value
aearep-1107,docount,23
aearep-1107,adocount,74
aearep-1107,adofile,ms_add_comma.ado
aearep-1107,adofile,ms_parse_vce.ado
aearep-1107,adofile,ms_parse_absvars.ado
aearep-1107,adofile,ms_parse_varlist.ado
aearep-1107,adofile,ms_get_version.ado
aearep-1107,adofile,ms_compile_mata.ado
aearep-1107,adofile,ms_expand_varlist.ado
aearep-1107,adofile,ms_fvunab.ado
aearep-1107,adofile,ms_fvstrip.ado
aearep-1107,adofile,join.ado
aearep-1107,adofile,estfe.ado
aearep-1107,adofile,reghdfe.ado
aearep-1107,adofile,reghdfe_store_alphas.ado
aearep-1107,adofile,reghdfe_parse.ado
aearep-1107,adofile,reghdfe_p.ado
aearep-1107,adofile,reghdfe_estat.ado
aearep-1107,adofile,reghdfe_footnote.ado
aearep-1107,adofile,reghdfe_header.ado
aearep-1107,adofile,reghdfe_old_estat.ado
aearep-1107,adofile,reghdfe_old_footnote.ado
aearep-1107,adofile,reghdfe_old.ado
aearep-1107,adofile,reghdfe_old_p.ado
aearep-1107,adofile,local_inlist.ado
aearep-1107,adofile,fmerge.ado
aearep-1107,adofile,fegen.ado
aearep-1107,adofile,fsort.ado
aearep-1107,adofile,ftab.ado
aearep-1107,adofile,fisid.ado
aearep-1107,adofile,flevelsof.ado
aearep-1107,adofile,fcollapse.ado
aearep-1107,adofile,fegen_group.ado
aearep-1107,adofile,ftools.ado
aearep-1107,adofile,freshape.ado
aearep-1107,adofile,ms_add_comma.ado
aearep-1107,adofile,ms_parse_vce.ado
aearep-1107,adofile,ms_parse_absvars.ado
aearep-1107,adofile,ms_parse_varlist.ado
aearep-1107,adofile,ms_get_version.ado
aearep-1107,adofile,ms_compile_mata.ado
aearep-1107,adofile,ms_expand_varlist.ado
aearep-1107,adofile,ms_fvunab.ado
aearep-1107,adofile,ms_fvstrip.ado
aearep-1107,adofile,join.ado
aearep-1107,adofile,_eststo.ado
aearep-1107,adofile,estadd.ado
aearep-1107,adofile,estpost.ado
aearep-1107,adofile,esttab.ado
aearep-1107,adofile,eststo.ado
aearep-1107,adofile,estout.ado
aearep-1107,adofile,estfe.ado
aearep-1107,adofile,grc1leg.ado
aearep-1107,adofile,reghdfe.ado
aearep-1107,adofile,reghdfe_store_alphas.ado
aearep-1107,adofile,reghdfe_parse.ado
aearep-1107,adofile,reghdfe_p.ado
aearep-1107,adofile,reghdfe_estat.ado
aearep-1107,adofile,reghdfe_footnote.ado
aearep-1107,adofile,reghdfe_header.ado
aearep-1107,adofile,reghdfe_old_estat.ado
aearep-1107,adofile,reghdfe_old_footnote.ado
aearep-1107,adofile,reghdfe_old.ado
aearep-1107,adofile,reghdfe_old_p.ado
aearep-1107,adofile,local_inlist.ado
aearep-1107,adofile,fmerge.ado
aearep-1107,adofile,fegen.ado
aearep-1107,adofile,fsort.ado
aearep-1107,adofile,ftab.ado
aearep-1107,adofile,fisid.ado
aearep-1107,adofile,flevelsof.ado
aearep-1107,adofile,fcollapse.ado
aearep-1107,adofile,fegen_group.ado
aearep-1107,adofile,ftools.ado
aearep-1107,adofile,freshape.ado
aearep-1107,adofile,filelist.ado
