aearep,key,value
aearep-308,docount,7
aearep-308,adocount,36
aearep-308,adofile,outreg2_prf.ado
aearep-308,adofile,outreg2.ado
aearep-308,adofile,_gtools_internal.ado
aearep-308,adofile,ivreg28_cue.ado
aearep-308,adofile,ivreg210.ado
aearep-308,adofile,ivreg28_p.ado
aearep-308,adofile,ivreg29_p.ado
aearep-308,adofile,ivreg210_p.ado
aearep-308,adofile,ivreg28.ado
aearep-308,adofile,ivreg2_p.ado
aearep-308,adofile,ivreg2.ado
aearep-308,adofile,ivreg29_cue.ado
aearep-308,adofile,ivreg29.ado
aearep-308,adofile,gegen.ado
aearep-308,adofile,gstats.ado
aearep-308,adofile,gunique.ado
aearep-308,adofile,gcollapse.ado
aearep-308,adofile,greshape.ado
aearep-308,adofile,glevelsof.ado
aearep-308,adofile,gquantiles.ado
aearep-308,adofile,gtools.ado
aearep-308,adofile,gtoplevelsof.ado
aearep-308,adofile,gtop.ado
aearep-308,adofile,gisid.ado
aearep-308,adofile,gduplicates.ado
aearep-308,adofile,gdistinct.ado
aearep-308,adofile,gcontract.ado
aearep-308,adofile,ranktest9.ado
aearep-308,adofile,ranktest.ado
aearep-308,adofile,hashsort.ado
aearep-308,adofile,xtivreg2.ado
aearep-308,adofile,xtivreg2_p.ado
aearep-308,adofile,fasterxtile.ado
aearep-308,adofile,seeout.ado
aearep-308,adofile,shellout.ado
aearep-308,adofile,filelist.ado
