aearep,key,value
aearep-1746,docount,20
aearep-1746,adocount,57
aearep-1746,adofile,ms_add_comma.ado
aearep-1746,adofile,ms_parse_vce.ado
aearep-1746,adofile,ms_parse_absvars.ado
aearep-1746,adofile,ms_parse_varlist.ado
aearep-1746,adofile,ms_get_version.ado
aearep-1746,adofile,ms_compile_mata.ado
aearep-1746,adofile,ms_expand_varlist.ado
aearep-1746,adofile,ms_fvunab.ado
aearep-1746,adofile,ms_fvstrip.ado
aearep-1746,adofile,join.ado
aearep-1746,adofile,_eststo.ado
aearep-1746,adofile,ivreg28_cue.ado
aearep-1746,adofile,ivreg210.ado
aearep-1746,adofile,ivreg28_p.ado
aearep-1746,adofile,ivreg29_p.ado
aearep-1746,adofile,ivreg210_p.ado
aearep-1746,adofile,ivreg28.ado
aearep-1746,adofile,ivreg2_p.ado
aearep-1746,adofile,ivreg2.ado
aearep-1746,adofile,ivreg29_cue.ado
aearep-1746,adofile,ivreg29.ado
aearep-1746,adofile,estadd.ado
aearep-1746,adofile,estpost.ado
aearep-1746,adofile,esttab.ado
aearep-1746,adofile,eststo.ado
aearep-1746,adofile,estout.ado
aearep-1746,adofile,estfe.ado
aearep-1746,adofile,grstyle.ado
aearep-1746,adofile,grstyle_set.ado
aearep-1746,adofile,avar.ado
aearep-1746,adofile,avar9.ado
aearep-1746,adofile,reghdfe.ado
aearep-1746,adofile,reghdfe_store_alphas.ado
aearep-1746,adofile,reghdfe_parse.ado
aearep-1746,adofile,reghdfe_p.ado
aearep-1746,adofile,reghdfe_estat.ado
aearep-1746,adofile,reghdfe_footnote.ado
aearep-1746,adofile,reghdfe_header.ado
aearep-1746,adofile,reghdfe_old_estat.ado
aearep-1746,adofile,reghdfe_old_footnote.ado
aearep-1746,adofile,reghdfe_old.ado
aearep-1746,adofile,reghdfe_old_p.ado
aearep-1746,adofile,local_inlist.ado
aearep-1746,adofile,unique.ado
aearep-1746,adofile,fmerge.ado
aearep-1746,adofile,fegen.ado
aearep-1746,adofile,fsort.ado
aearep-1746,adofile,ftab.ado
aearep-1746,adofile,fisid.ado
aearep-1746,adofile,flevelsof.ado
aearep-1746,adofile,fcollapse.ado
aearep-1746,adofile,filelist.ado
aearep-1746,adofile,fegen_group.ado
aearep-1746,adofile,ftools.ado
aearep-1746,adofile,freshape.ado
aearep-1746,adofile,cdfplot.ado
aearep-1746,adofile,coefplot.ado
