aearep,key,value
aearep-1170,docount,27
aearep-1170,adocount,59
aearep-1170,adofile,vioplot.ado
aearep-1170,adofile,matselrc.ado
aearep-1170,adofile,matvech.ado
aearep-1170,adofile,matvtom.ado
aearep-1170,adofile,matvec.ado
aearep-1170,adofile,matcorr.ado
aearep-1170,adofile,matewmf.ado
aearep-1170,adofile,matvsort.ado
aearep-1170,adofile,outtable7.ado
aearep-1170,adofile,outtable.ado
aearep-1170,adofile,_kdens.ado
aearep-1170,adofile,akdensity.ado
aearep-1170,adofile,akdensity0.ado
aearep-1170,adofile,kdens.ado
aearep-1170,adofile,taxcost.ado
aearep-1170,adofile,tsls.ado
aearep-1170,adofile,taxsim27.ado
aearep-1170,adofile,taxsim30.ado
aearep-1170,adofile,taxpuf9.ado
aearep-1170,adofile,taxliab.ado
aearep-1170,adofile,taxsim9.ado
aearep-1170,adofile,tabstatmat.ado
aearep-1170,adofile,binscatter.ado
aearep-1170,adofile,notcja27.ado
aearep-1170,adofile,fastxtile.ado
aearep-1170,adofile,svmatsv.ado
aearep-1170,adofile,svmat2.ado
aearep-1170,adofile,vioplot.ado
aearep-1170,adofile,matselrc.ado
aearep-1170,adofile,matvech.ado
aearep-1170,adofile,matvtom.ado
aearep-1170,adofile,matvec.ado
aearep-1170,adofile,matcorr.ado
aearep-1170,adofile,matewmf.ado
aearep-1170,adofile,matvsort.ado
aearep-1170,adofile,outtable7.ado
aearep-1170,adofile,outtable.ado
aearep-1170,adofile,_kdens.ado
aearep-1170,adofile,akdensity.ado
aearep-1170,adofile,akdensity0.ado
aearep-1170,adofile,kdens.ado
aearep-1170,adofile,taxcost.ado
aearep-1170,adofile,tsls.ado
aearep-1170,adofile,taxsim27.ado
aearep-1170,adofile,taxsim30.ado
aearep-1170,adofile,taxpuf9.ado
aearep-1170,adofile,taxliab.ado
aearep-1170,adofile,taxsim9.ado
aearep-1170,adofile,tabstatmat.ado
aearep-1170,adofile,binscatter.ado
aearep-1170,adofile,linepalette.ado
aearep-1170,adofile,notcja27.ado
aearep-1170,adofile,fastxtile.ado
aearep-1170,adofile,svmatsv.ado
aearep-1170,adofile,symbolpalette.ado
aearep-1170,adofile,svmat2.ado
aearep-1170,adofile,colorpalette.ado
aearep-1170,adofile,colorpalette9.ado
aearep-1170,adofile,filelist.ado
