aearep,key,value
aearep-1680,docount,25
aearep-1680,adocount,20
aearep-1680,adofile,svmat2.ado
aearep-1680,adofile,matselrc.ado
aearep-1680,adofile,matvech.ado
aearep-1680,adofile,matvtom.ado
aearep-1680,adofile,matvec.ado
aearep-1680,adofile,matcorr.ado
aearep-1680,adofile,matewmf.ado
aearep-1680,adofile,matvsort.ado
aearep-1680,adofile,svmatsv.ado
aearep-1680,adofile,svmat2.ado
aearep-1680,adofile,matselrc.ado
aearep-1680,adofile,matvech.ado
aearep-1680,adofile,matvtom.ado
aearep-1680,adofile,matvec.ado
aearep-1680,adofile,matcorr.ado
aearep-1680,adofile,matewmf.ado
aearep-1680,adofile,matvsort.ado
aearep-1680,adofile,svmatsv.ado
aearep-1680,adofile,svmat2.ado
aearep-1680,adofile,filelist.ado
