aearep,key,value
aearep-40,docount,12
aearep-40,adocount,23
aearep-40,adofile,outreg2_prf.ado
aearep-40,adofile,outreg2.ado
aearep-40,adofile,_eststo.ado
aearep-40,adofile,ivreg28_cue.ado
aearep-40,adofile,ivreg210.ado
aearep-40,adofile,ivreg28_p.ado
aearep-40,adofile,ivreg29_p.ado
aearep-40,adofile,ivreg210_p.ado
aearep-40,adofile,ivreg28.ado
aearep-40,adofile,ivreg2_p.ado
aearep-40,adofile,ivreg2.ado
aearep-40,adofile,ivreg29_cue.ado
aearep-40,adofile,ivreg29.ado
aearep-40,adofile,estadd.ado
aearep-40,adofile,estpost.ado
aearep-40,adofile,esttab.ado
aearep-40,adofile,eststo.ado
aearep-40,adofile,estout.ado
aearep-40,adofile,ranktest9.ado
aearep-40,adofile,ranktest.ado
aearep-40,adofile,filelist.ado
aearep-40,adofile,seeout.ado
aearep-40,adofile,shellout.ado
