aearep,key,value
aearep-1265,docount,24
aearep-1265,adocount,144
aearep-1265,adofile,lassoShooting.ado
aearep-1265,adofile,parmest.ado
aearep-1265,adofile,parmcip.ado
aearep-1265,adofile,parmby.ado
aearep-1265,adofile,ms_add_comma.ado
aearep-1265,adofile,ms_parse_vce.ado
aearep-1265,adofile,metaparm.ado
aearep-1265,adofile,ms_parse_absvars.ado
aearep-1265,adofile,ms_parse_varlist.ado
aearep-1265,adofile,ms_get_version.ado
aearep-1265,adofile,ms_compile_mata.ado
aearep-1265,adofile,ms_expand_varlist.ado
aearep-1265,adofile,ms_fvunab.ado
aearep-1265,adofile,ms_fvstrip.ado
aearep-1265,adofile,join.ado
aearep-1265,adofile,_eststo.ado
aearep-1265,adofile,ivreg28_cue.ado
aearep-1265,adofile,ivreg210.ado
aearep-1265,adofile,ivreg28_p.ado
aearep-1265,adofile,ivreghdfe.ado
aearep-1265,adofile,ivreg29_p.ado
aearep-1265,adofile,ivreg210_p.ado
aearep-1265,adofile,ivreg28.ado
aearep-1265,adofile,ivreg2_p.ado
aearep-1265,adofile,ivreg2.ado
aearep-1265,adofile,ivreg29_cue.ado
aearep-1265,adofile,ivreg29.ado
aearep-1265,adofile,estadd.ado
aearep-1265,adofile,estpost.ado
aearep-1265,adofile,esttab.ado
aearep-1265,adofile,eststo.ado
aearep-1265,adofile,estout.ado
aearep-1265,adofile,estfe.ado
aearep-1265,adofile,acregpackcheck.ado
aearep-1265,adofile,acreg.ado
aearep-1265,adofile,artest.ado
aearep-1265,adofile,reghdfe.ado
aearep-1265,adofile,ranktest9.ado
aearep-1265,adofile,reghdfe_store_alphas.ado
aearep-1265,adofile,reghdfe_parse.ado
aearep-1265,adofile,ranktest.ado
aearep-1265,adofile,reghdfe_p.ado
aearep-1265,adofile,ranktest11.ado
aearep-1265,adofile,reghdfe_estat.ado
aearep-1265,adofile,reghdfe_footnote.ado
aearep-1265,adofile,reghdfe_header.ado
aearep-1265,adofile,reghdfe_old_estat.ado
aearep-1265,adofile,reghdfe_old_footnote.ado
aearep-1265,adofile,reghdfe_old.ado
aearep-1265,adofile,reghdfe_old_p.ado
aearep-1265,adofile,binscatter.ado
aearep-1265,adofile,boottest.ado
aearep-1265,adofile,hdfe.ado
aearep-1265,adofile,local_inlist.ado
aearep-1265,adofile,fmerge.ado
aearep-1265,adofile,fegen.ado
aearep-1265,adofile,fsort.ado
aearep-1265,adofile,ftab.ado
aearep-1265,adofile,fisid.ado
aearep-1265,adofile,flevelsof.ado
aearep-1265,adofile,fcollapse.ado
aearep-1265,adofile,fegen_group.ado
aearep-1265,adofile,ftools.ado
aearep-1265,adofile,freshape.ado
aearep-1265,adofile,scoretest.ado
aearep-1265,adofile,waldtest.ado
aearep-1265,adofile,lassoShooting.ado
aearep-1265,adofile,parmest.ado
aearep-1265,adofile,parmcip.ado
aearep-1265,adofile,parmby.ado
aearep-1265,adofile,ms_add_comma.ado
aearep-1265,adofile,ms_parse_vce.ado
aearep-1265,adofile,metaparm.ado
aearep-1265,adofile,ms_parse_absvars.ado
aearep-1265,adofile,mregress.ado
aearep-1265,adofile,mmregress.ado
aearep-1265,adofile,ms_parse_varlist.ado
aearep-1265,adofile,ms_get_version.ado
aearep-1265,adofile,mcd.ado
aearep-1265,adofile,ms_compile_mata.ado
aearep-1265,adofile,ms_expand_varlist.ado
aearep-1265,adofile,ms_fvunab.ado
aearep-1265,adofile,msregress.ado
aearep-1265,adofile,ms_fvstrip.ado
aearep-1265,adofile,outreg2_prf.ado
aearep-1265,adofile,outreg2.ado
aearep-1265,adofile,join.ado
aearep-1265,adofile,_eststo.ado
aearep-1265,adofile,ivreg28_cue.ado
aearep-1265,adofile,ivreg210.ado
aearep-1265,adofile,ivreg28_p.ado
aearep-1265,adofile,ivreghdfe.ado
aearep-1265,adofile,ivreg29_p.ado
aearep-1265,adofile,ivreg210_p.ado
aearep-1265,adofile,ivreg28.ado
aearep-1265,adofile,ivreg2_p.ado
aearep-1265,adofile,ivreg2.ado
aearep-1265,adofile,ivreg29_cue.ado
aearep-1265,adofile,ivreg29.ado
aearep-1265,adofile,estadd.ado
aearep-1265,adofile,estpost.ado
aearep-1265,adofile,esttab.ado
aearep-1265,adofile,eststo.ado
aearep-1265,adofile,estout.ado
aearep-1265,adofile,estfe.ado
aearep-1265,adofile,acregpackcheck.ado
aearep-1265,adofile,acreg.ado
aearep-1265,adofile,artest.ado
aearep-1265,adofile,reghdfe.ado
aearep-1265,adofile,ranktest9.ado
aearep-1265,adofile,reghdfe_store_alphas.ado
aearep-1265,adofile,reghdfe_parse.ado
aearep-1265,adofile,ranktest.ado
aearep-1265,adofile,reghdfe_p.ado
aearep-1265,adofile,ranktest11.ado
aearep-1265,adofile,reghdfe_estat.ado
aearep-1265,adofile,reghdfe_footnote.ado
aearep-1265,adofile,reghdfe_header.ado
aearep-1265,adofile,reghdfe_old_estat.ado
aearep-1265,adofile,reghdfe_old_footnote.ado
aearep-1265,adofile,reghdfe_old.ado
aearep-1265,adofile,reghdfe_old_p.ado
aearep-1265,adofile,binscatter.ado
aearep-1265,adofile,boottest.ado
aearep-1265,adofile,hdfe.ado
aearep-1265,adofile,local_inlist.ado
aearep-1265,adofile,fmerge.ado
aearep-1265,adofile,fegen.ado
aearep-1265,adofile,fsort.ado
aearep-1265,adofile,ftab.ado
aearep-1265,adofile,fisid.ado
aearep-1265,adofile,flevelsof.ado
aearep-1265,adofile,fcollapse.ado
aearep-1265,adofile,fegen_group.ado
aearep-1265,adofile,ftools.ado
aearep-1265,adofile,freshape.ado
aearep-1265,adofile,seeout.ado
aearep-1265,adofile,shellout.ado
aearep-1265,adofile,sutex.ado
aearep-1265,adofile,sregress.ado
aearep-1265,adofile,scoretest.ado
aearep-1265,adofile,sutex6.ado
aearep-1265,adofile,waldtest.ado
aearep-1265,adofile,filelist.ado
