aearep,key,value
aearep-721,docount,23
aearep-721,adocount,21
aearep-721,adofile,ivreg28_cue.ado
aearep-721,adofile,ivreg210.ado
aearep-721,adofile,ivreg28_p.ado
aearep-721,adofile,ivreg29_p.ado
aearep-721,adofile,ivreg210_p.ado
aearep-721,adofile,ivreg28.ado
aearep-721,adofile,ivreg2_p.ado
aearep-721,adofile,ivreg2.ado
aearep-721,adofile,ivreg29_cue.ado
aearep-721,adofile,ivreg29.ado
aearep-721,adofile,ranktest9.ado
aearep-721,adofile,ranktest.ado
aearep-721,adofile,_freduse.ado
aearep-721,adofile,_freduse2.ado
aearep-721,adofile,_fredweb.ado
aearep-721,adofile,freduse.ado
aearep-721,adofile,csipolate.ado
aearep-721,adofile,block_bootstrap_pastcons.ado
aearep-721,adofile,block_bootstrap.ado
aearep-721,adofile,stambaugh.ado
aearep-721,adofile,filelist.ado
