aearep,key,value
aearep-1539,docount,12
aearep-1539,adocount,46
aearep-1539,adofile,parmest.ado
aearep-1539,adofile,parmcip.ado
aearep-1539,adofile,parmby.ado
aearep-1539,adofile,ms_add_comma.ado
aearep-1539,adofile,ms_parse_vce.ado
aearep-1539,adofile,metaparm.ado
aearep-1539,adofile,ms_parse_absvars.ado
aearep-1539,adofile,ms_parse_varlist.ado
aearep-1539,adofile,ms_get_version.ado
aearep-1539,adofile,ms_compile_mata.ado
aearep-1539,adofile,ms_expand_varlist.ado
aearep-1539,adofile,ms_fvunab.ado
aearep-1539,adofile,ms_fvstrip.ado
aearep-1539,adofile,outreg2_prf.ado
aearep-1539,adofile,outreg2.ado
aearep-1539,adofile,join.ado
aearep-1539,adofile,estfe.ado
aearep-1539,adofile,artest.ado
aearep-1539,adofile,reghdfe.ado
aearep-1539,adofile,reghdfe_store_alphas.ado
aearep-1539,adofile,reghdfe_parse.ado
aearep-1539,adofile,reghdfe_p.ado
aearep-1539,adofile,reghdfe_estat.ado
aearep-1539,adofile,reghdfe_footnote.ado
aearep-1539,adofile,reghdfe_header.ado
aearep-1539,adofile,reghdfe_old_estat.ado
aearep-1539,adofile,reghdfe_old_footnote.ado
aearep-1539,adofile,reghdfe_old.ado
aearep-1539,adofile,reghdfe_old_p.ado
aearep-1539,adofile,boottest.ado
aearep-1539,adofile,local_inlist.ado
aearep-1539,adofile,nsplit.ado
aearep-1539,adofile,fmerge.ado
aearep-1539,adofile,fegen.ado
aearep-1539,adofile,fsort.ado
aearep-1539,adofile,ftab.ado
aearep-1539,adofile,fisid.ado
aearep-1539,adofile,flevelsof.ado
aearep-1539,adofile,fcollapse.ado
aearep-1539,adofile,fegen_group.ado
aearep-1539,adofile,ftools.ado
aearep-1539,adofile,freshape.ado
aearep-1539,adofile,seeout.ado
aearep-1539,adofile,shellout.ado
aearep-1539,adofile,scoretest.ado
aearep-1539,adofile,waldtest.ado
