aearep,key,value
aearep-2009,docount,27
aearep-2009,adocount,21
aearep-2009,adofile,filelist.ado
aearep-2009,adofile,plotPredictedErrors.ado
aearep-2009,adofile,getMeanByGroup.ado
aearep-2009,adofile,plotPredictedCategoryByGroup.ado
aearep-2009,adofile,getMeanByGroup_mi.ado
aearep-2009,adofile,bootstrapMA.ado
aearep-2009,adofile,plotPredictedAndMeansByGroup.ado
aearep-2009,adofile,getMovingMean.ado
aearep-2009,adofile,getMargins_mi.ado
aearep-2009,adofile,plotPredictedAndMeansByGroup_mi.ado
aearep-2009,adofile,getPredictedErrors.ado
