aearep,key,value
aearep-267,docount,12
aearep-267,adocount,42
aearep-267,adofile,ms_add_comma.ado
aearep-267,adofile,ms_parse_vce.ado
aearep-267,adofile,ms_parse_absvars.ado
aearep-267,adofile,ms_parse_varlist.ado
aearep-267,adofile,ms_get_version.ado
aearep-267,adofile,ms_compile_mata.ado
aearep-267,adofile,ms_expand_varlist.ado
aearep-267,adofile,ms_fvunab.ado
aearep-267,adofile,ms_fvstrip.ado
aearep-267,adofile,outtable7.ado
aearep-267,adofile,outtable.ado
aearep-267,adofile,join.ado
aearep-267,adofile,_eststo.ado
aearep-267,adofile,estadd.ado
aearep-267,adofile,estpost.ado
aearep-267,adofile,esttab.ado
aearep-267,adofile,eststo.ado
aearep-267,adofile,estout.ado
aearep-267,adofile,estfe.ado
aearep-267,adofile,reghdfe.ado
aearep-267,adofile,reghdfe_store_alphas.ado
aearep-267,adofile,reghdfe_parse.ado
aearep-267,adofile,reghdfe_p.ado
aearep-267,adofile,reghdfe_estat.ado
aearep-267,adofile,reghdfe_footnote.ado
aearep-267,adofile,reghdfe_header.ado
aearep-267,adofile,reghdfe_old_estat.ado
aearep-267,adofile,reghdfe_old_footnote.ado
aearep-267,adofile,reghdfe_old.ado
aearep-267,adofile,reghdfe_old_p.ado
aearep-267,adofile,local_inlist.ado
aearep-267,adofile,fmerge.ado
aearep-267,adofile,fegen.ado
aearep-267,adofile,fsort.ado
aearep-267,adofile,ftab.ado
aearep-267,adofile,fisid.ado
aearep-267,adofile,flevelsof.ado
aearep-267,adofile,fcollapse.ado
aearep-267,adofile,fegen_group.ado
aearep-267,adofile,ftools.ado
aearep-267,adofile,freshape.ado
aearep-267,adofile,cdfplot.ado
