aearep,key,value
aearep-1331,docount,33
aearep-1331,adocount,37
aearep-1331,adofile,_eststo.ado
aearep-1331,adofile,estadd.ado
aearep-1331,adofile,estpost.ado
aearep-1331,adofile,esttab.ado
aearep-1331,adofile,eststo.ado
aearep-1331,adofile,estout.ado
aearep-1331,adofile,filelist.ado
aearep-1331,adofile,preliminaries.ado
aearep-1331,adofile,matrix_to_txt.ado
aearep-1331,adofile,outtable7.ado
aearep-1331,adofile,outreg.ado
aearep-1331,adofile,outtable.ado
aearep-1331,adofile,_eststo.ado
aearep-1331,adofile,estadd.ado
aearep-1331,adofile,estpost.ado
aearep-1331,adofile,esttab.ado
aearep-1331,adofile,eststo.ado
aearep-1331,adofile,estout.ado
aearep-1331,adofile,yaml.ado
aearep-1331,adofile,frmttable.ado
aearep-1331,adofile,filelist.ado
aearep-1331,adofile,preliminaries.ado
aearep-1331,adofile,matrix_to_txt.ado
aearep-1331,adofile,matmap.ado
aearep-1331,adofile,outtable7.ado
aearep-1331,adofile,outreg.ado
aearep-1331,adofile,outtable.ado
aearep-1331,adofile,_eststo.ado
aearep-1331,adofile,estadd.ado
aearep-1331,adofile,estpost.ado
aearep-1331,adofile,esttab.ado
aearep-1331,adofile,eststo.ado
aearep-1331,adofile,estout.ado
aearep-1331,adofile,grc1leg.ado
aearep-1331,adofile,yaml.ado
aearep-1331,adofile,frmttable.ado
aearep-1331,adofile,filelist.ado
