aearep,key,value
aearep-1055,docount,78
aearep-1055,adocount,437
aearep-1055,adofile,ms_add_comma.ado
aearep-1055,adofile,ms_parse_vce.ado
aearep-1055,adofile,ms_parse_absvars.ado
aearep-1055,adofile,ms_parse_varlist.ado
aearep-1055,adofile,ms_get_version.ado
aearep-1055,adofile,ms_compile_mata.ado
aearep-1055,adofile,ms_expand_varlist.ado
aearep-1055,adofile,ms_fvunab.ado
aearep-1055,adofile,ms_fvstrip.ado
aearep-1055,adofile,join.ado
aearep-1055,adofile,_eststo.ado
aearep-1055,adofile,ivreg28_cue.ado
aearep-1055,adofile,ivreg210.ado
aearep-1055,adofile,ivreg28_p.ado
aearep-1055,adofile,ivreg29_p.ado
aearep-1055,adofile,ivreg210_p.ado
aearep-1055,adofile,ivreg28.ado
aearep-1055,adofile,ivreg2_p.ado
aearep-1055,adofile,ivreg2.ado
aearep-1055,adofile,ivreg29_cue.ado
aearep-1055,adofile,innerregife.ado
aearep-1055,adofile,ivreg29.ado
aearep-1055,adofile,estadd.ado
aearep-1055,adofile,estpost.ado
aearep-1055,adofile,esttab.ado
aearep-1055,adofile,eststo.ado
aearep-1055,adofile,estout.ado
aearep-1055,adofile,estfe.ado
aearep-1055,adofile,geodist_run.ado
aearep-1055,adofile,geodist.ado
aearep-1055,adofile,tuples.ado
aearep-1055,adofile,regife.ado
aearep-1055,adofile,reghdfe.ado
aearep-1055,adofile,ranktest9.ado
aearep-1055,adofile,regsave_tbl.ado
aearep-1055,adofile,reghdfe_store_alphas.ado
aearep-1055,adofile,reghdfe_parse.ado
aearep-1055,adofile,ranktest.ado
aearep-1055,adofile,reghdfe_p.ado
aearep-1055,adofile,regsave.ado
aearep-1055,adofile,reghdfe_estat.ado
aearep-1055,adofile,reghdfe_footnote.ado
aearep-1055,adofile,reghdfe_header.ado
aearep-1055,adofile,reghdfe_old_estat.ado
aearep-1055,adofile,reghdfe_old_footnote.ado
aearep-1055,adofile,reghdfe_old.ado
aearep-1055,adofile,reghdfe_old_p.ado
aearep-1055,adofile,local_inlist.ado
aearep-1055,adofile,unique.ado
aearep-1055,adofile,xtivreg2.ado
aearep-1055,adofile,xtivreg2_p.ado
aearep-1055,adofile,nearstat.ado
aearep-1055,adofile,fmerge.ado
aearep-1055,adofile,fegen.ado
aearep-1055,adofile,fsort.ado
aearep-1055,adofile,ftab.ado
aearep-1055,adofile,fisid.ado
aearep-1055,adofile,flevelsof.ado
aearep-1055,adofile,fcollapse.ado
aearep-1055,adofile,fegen_group.ado
aearep-1055,adofile,ftools.ado
aearep-1055,adofile,freshape.ado
aearep-1055,adofile,shp2dta.ado
aearep-1055,adofile,spmap_line.ado
aearep-1055,adofile,spmap_color.ado
aearep-1055,adofile,spmap_point.ado
aearep-1055,adofile,spmap_arrow.ado
aearep-1055,adofile,spmap_polygon.ado
aearep-1055,adofile,spmap.ado
aearep-1055,adofile,spmap_psl.ado
aearep-1055,adofile,spmap_label.ado
aearep-1055,adofile,spmap_diagram.ado
aearep-1055,adofile,spmap_scalebar.ado
aearep-1055,adofile,spmap_examples.ado
aearep-1055,adofile,corrmat.ado
