aearep,key,value
aearep-1547,docount,37
aearep-1547,adocount,24
aearep-1547,adofile,_eststo.ado
aearep-1547,adofile,_gwtmean.ado
aearep-1547,adofile,_glgroup.ado
aearep-1547,adofile,estadd.ado
aearep-1547,adofile,estpost.ado
aearep-1547,adofile,esttab.ado
aearep-1547,adofile,eststo.ado
aearep-1547,adofile,estout.ado
aearep-1547,adofile,grstyle.ado
aearep-1547,adofile,grstyle_set.ado
aearep-1547,adofile,tabplot6.ado
aearep-1547,adofile,tabplot.ado
aearep-1547,adofile,rdplot.ado
aearep-1547,adofile,rdbwselect_2014.ado
aearep-1547,adofile,rdbwselect.ado
aearep-1547,adofile,rdrobust.ado
aearep-1547,adofile,rdbwselect_2014_kconst.ado
aearep-1547,adofile,linepalette.ado
aearep-1547,adofile,symbolpalette.ado
aearep-1547,adofile,colorpalette.ado
aearep-1547,adofile,coefplot.ado
aearep-1547,adofile,colorpalette9.ado
aearep-1547,adofile,filelist.ado
